Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
0,"A Nakhmani, R Kikinis…","MRI brain tumor segmentation and necrosis detection using adaptive Sobolev snakes",2014,"SPIE Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=1852555","http://scholar.google.com/scholar?q=related:guogY7MKpBMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",515,"2014-08-04",""
0,"…, RS Estepar, CF Westin, R Kikinis…","COMPUTED TOMOGRAPHIC MEASUREMENT OF CARTILAGINOUS AIRWAY WALL THICKENING AS A PREDICTOR OF INSPIRATORY FLOW RESISTANCE",2005,"CHEST …","journal.publications.chestnet.org","http://journal.publications.chestnet.org/article.aspx?articleid=1212730","",516,"2014-08-04",""
0,"BD Davison, K Yeshwant, R Kikinis, J Rolnick…","Development and testing of a cross-sectional area measurement tool for evaluating vein size",2005,"Computers in biology …","Elsevier","http://www.sciencedirect.com/science/article/pii/S001048250400068X","http://scholar.google.com/scholar?q=related:xMVkakwg2uwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",517,"2014-08-04",""
0,"…, O Carmichael, R Kikinis…","Segmentation II-Discriminative MR Image Feature Analysis for Automatic Schizophrenia and Alzheimer's Disease Classification",2004,"Lecture Notes in …","Berlin: Springer-Verlag, 1973-","","",518,"2014-08-04","CITATION"
0,"…, ER Kops, BJ Krause, WM Wells III, R Kikinis…","Markov Random Field Segmentation of Brain MR Images",2009,"arXiv preprint arXiv: …","arxiv.org","http://arxiv.org/abs/0903.3114","http://scholar.google.com/scholar?q=related:hKxdbcvstrwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",519,"2014-08-04",""
0,"…, IA Fischer, ABC Dickey, R Kikinis","MORPHOMETRIC MAGNETIC RESONANCE IMAGING STUDIES",2001,"Psychiatric …","books.google.com","http://books.google.com/books?hl=en&lr=&id=oQN3zaUS_nEC&oi=fnd&pg=PA1&dq=Ron+Kikinis&ots=2WL6PkemLI&sig=tvF7R4zl1DV_exmOQ3fOV36mBBs","http://scholar.google.com/scholar?q=related:EDgucHzq4GAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",520,"2014-08-04",""
0,"IF Talos, DL Rubin, M Halle, M Musen, R Kikinis","TOWARDS SYMBOLIC MODELING OF FUNCTIONAL NEUROANATOMY",0,"godzilla.kennedykrieger.org","","","http://scholar.google.com/scholar?q=related:-91GdVjHZwIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",521,"2014-08-04","PDF"
0,"DS Meier, L Veugen, RS Jose, JV Miller, R Kikinis","MICCAI/EMPIRE10 Lung Registration Challenge 3D Slicer Non-rigid Registration",0,"empire10.isi.uu.nl","","","http://scholar.google.com/scholar?q=related:Ho5ZdpYNao4J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",522,"2014-08-04","PDF"
0,"…, JE Anderson, IA Fischer, R Kikinis…","GENERAL PSYCHIATRY",1999,"ARCH GEN …","archpsyc.jamanetwork.com","http://archpsyc.jamanetwork.com/data/Journals/PSYCH/5079/psycn0299.pdf","http://scholar.google.com/scholar?cluster=11131817186089133038&hl=en&num=20&as_sdt=0,5",523,"2014-08-04",""
0,"JC Goble, R Kikinis","Visualization in the Neurosurgical OR",1994,"Visualization in Biomedical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/data/Conferences/SPIEP/51428/7_1.pdf","http://scholar.google.com/scholar?cluster=655280211766480389&hl=en&num=20&as_sdt=0,5",524,"2014-08-04",""
0,"…, A Fedorov, A Kot, N Archip, O Clatz, R Kikinis…","Toward Real-Time Image Guided Neurosurgery using Parallel and Distributed Computing",2006,"","","","http://scholar.google.com/scholar?q=related:fK06fWByz2MJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",525,"2014-08-04","CITATION"
0,"…, Y Tokoro, H Aoyama, WE Lorensen, R Kikinis","VIRTUAL PANCREATOSCOPY OF MUCIN-PRODUCING PANCREAS TUMORS",0,"spl.harvard.edu","","","http://scholar.google.com/scholar?q=related:WYdegruTG00J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",526,"2014-08-04","HTML"
1,"…, D Kacher, S Whalen, R Kikinis…","Grid-Enabled Software Environment for Enhanced Dynamic Data-Driven Visualization and Navigation During Image-Guided Neurosurgery",2007,"… Science–ICCS 2007","Springer","http://link.springer.com/chapter/10.1007/978-3-540-72584-8_129","http://scholar.google.com/scholar?cites=5466693174655966618&as_sdt=2005&sciodt=0,5&hl=en&num=20",527,"2014-08-04",""
0,"R Kikinis, D Feng","EARLY DIAGNOSIS OF ALZHEIMER'S DISEASE WITH DEEP LEARNING",0,"rp-www.cs.usyd.edu.au","","","",528,"2014-08-04","PDF"
0,"…, S Frisken, I Fujishiro, A Kaufman, K Kreeger, R Kikinis…","Committees and Reviewers",0,"ieeexplore.ieee.org","","http://ieeexplore.ieee.org/iel5/8690/27525/x0689533.pdf","",529,"2014-08-04",""
0,"…, T Onitsuka, CC Dickey, D Yurgelun-Todd, R Kikinis…","GENERAL PSYCHIATRY",2002,"","archpsyc.jamanetwork.com","http://archpsyc.jamanetwork.com/data/Journals/PSYCH/5147/psycn0902.pdf","http://scholar.google.com/scholar?cluster=2705999612606648177&hl=en&num=20&as_sdt=0,5",530,"2014-08-04",""
0,"PS Hüppl, MK Tsuji, P Barnes, R Kikinis, FA Jolesz…","Quantitative Assessment of Brain Development in Multiple Gestation Babies using in vivo 3-dimensional-MRI (3D-MRI) 116",1996,"Pediatric …","nature.com","","",531,"2014-08-04","CITATION"
0,"R Kikinis","Carl-Fredrik Westin",2000,"Handbook of Medical Imaging: Processing and …","books.google.com","http://books.google.com/books?hl=en&lr=&id=UHkkPBnhT-MC&oi=fnd&pg=PA19&dq=Ron+Kikinis&ots=aXwyJvMIz3&sig=4SljEoyVhHokzx92QAr4QwH1h9I","http://scholar.google.com/scholar?q=related:eMKBjlWF7VsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",532,"2014-08-04",""
0,"…, H Haase, H Hagen, R Haimes, B Hamann, R Kikinis…","Keynote Events",0,"ieeexplore.ieee.org","","http://ieeexplore.ieee.org/iel3/4271/12277/x0064874.pdf","",533,"2014-08-04",""
1,"A Nabavi, PM Black, FA Jolesz, R Kikinis","Automated Segmentation of MR Images of Brain Tumors",2001,"measurement","","","http://scholar.google.com/scholar?cites=697986841502757783&as_sdt=2005&sciodt=0,5&hl=en&num=20",534,"2014-08-04","CITATION"
0,"…, S Pieper, CF Westin, F Jolesz, R Kikinis","Extended Broca's Area in the Connectome of Language in Adults: Subcortical Single-Subject Analysis Using DTI Tractography",2013,"Brain …","ncbi.nlm.nih.gov","","",535,"2014-08-04","HTML"
0,"…, CRG Guttman, LP Panych, SS Yoo, R Kikinis…","3D localization of surface 10–20 EEG electrodes on high resolution anatomical MR images",1997,"Electroencephalography …","Elsevier","","http://scholar.google.com/scholar?cluster=11810714145792881554&hl=en&num=20&as_sdt=0,5",536,"2014-08-04","CITATION"
0,"…, A Mostayed, B Doyle, SK Warfield, R Kikinis…","More accurate neuronavigation data provided by biomechanical modeling instead of rigid registration: Technical note",2014,"Journal of …","thejns.org","http://thejns.org/doi/abs/10.3171/2013.12.JNS131165","http://scholar.google.com/scholar?q=related:g02_lLbMMqwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",537,"2014-08-04",""
0,"…, W Hibbard, D Kenwright, R Kikinis…","Mike Bailey (San Diego Supercomputer Center/University of California, San Diego) Chandrajit Bajaj (University of Texas, Austin) H. Harlyn Baker (Interval …",1998,"VIS.. …","IEEE Computer Society Press","","",538,"2014-08-04","CITATION"
0,"T Kapur, R Kikinis, R Keriven, A Nabavi…","Image Guided Surgery",2001,"… robotics: new directions …","AK Peters, Ltd.","","http://scholar.google.com/scholar?q=related:FDrPmLX50ckJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",539,"2014-08-04","CITATION"
0,"…, P Pelavin, M Shenton, M Kubicki, CF Westin, R Kikinis","Natural Language Queries for White Matter Identification: the White Matter Query Language (WMQL)",0,"ww4.aievolution.com","","","http://scholar.google.com/scholar?q=related:gOtLmc3HeX4J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",540,"2014-08-04","HTML"
0,"R Keriven, R Kikinis, A Nabavi, CF Westin","Codimension-Two Geodesic Active Contours for the Segmentation of TVibular Structures",2003,"IEEE Computer Vision and Pattern …","IEEE","","http://scholar.google.com/scholar?q=related:MXCvmchCu9YJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",541,"2014-08-04","CITATION"
0,"…, M Loew, N Gershon, M Ellisman, H Fuchs, R Kikinis…","Symposium Chair",0,"ieeexplore.ieee.org","","http://ieeexplore.ieee.org/iel3/4049/11603/x0121057.pdf","http://scholar.google.com/scholar?q=related:zBlCnHDs6dkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",542,"2014-08-04",""
0,"IF Talos, MA Musen, DL Rubin, MW Halle, R Kikinis","Computational Neuroanatomy: Ontology-Based Representation of Neural Components and Connectivity",2009,"","dash.harvard.edu","http://dash.harvard.edu/handle/1/10139269","http://scholar.google.com/scholar?q=related:lICSnIVopN4J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",543,"2014-08-04",""
0,"…, N Hata, RB Schwartz, WM Wells III, R Kikinis…","Serial Intraoperative MR Imaging of Brain Shift",0,"slicer.org","","","http://scholar.google.com/scholar?q=related:IDyinGGgcRcJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",544,"2014-08-04","PDF"
0,"…, D Markant, S Bouix, R Kikinis…","Corpus callosum and schizophrenia-diffusion tensor imaging study",2007,"BIOLOGICAL …","… INC 360 PARK AVE SOUTH, NEW …","","",545,"2014-08-04","CITATION"
0,"…, N Makris, Y Rathi, M Shenton, R Kikinis…","On Describing Human White Matter Anatomy: The White Matter Query Language",2013,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-40811-3_81","http://scholar.google.com/scholar?q=related:gCxrn6cJoXIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",546,"2014-08-04",""
0,"R Kikinis, SD Pieper, KG Vosburgh","3D Slicer: A Platform for Subject-Specific Image Analysis, Visualization, and Clinical Support",2014,"Intraoperative Imaging and Image- …","Springer","http://link.springer.com/chapter/10.1007/978-1-4614-7657-3_19","http://scholar.google.com/scholar?q=related:B4xUoHXhwLgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",547,"2014-08-04",""
0,"…, F Jolesz, BM Garada, RB Schwartz, R Kikinis…","SPECT-MR Image Fusion in the Intraoperative MR for Guidance of Neurosurgical Tumor Resection: 823",1997,"…","journals.lww.com","http://journals.lww.com/neurosurgery/Abstract/1997/09000/SPECT_MR_Image_Fusion_in_the_Intraoperative_MR_for.173.aspx","",548,"2014-08-04",""
0,"…, SK Warfield, R Kikinis…","NEURORADIOLOGY-Technical Note-Three-Dimensional Optical Flow Method for Measurement of Volumetric Brain Deformation from Intraoperative MR …",2000,"Journal of …","New York: Raven Press, c1977-","","",549,"2014-08-04","CITATION"
0,"…, B Frederick, M Haselmo, R Kikinis…","Neuro Informatics 2011",2010,"Neuro …","neuroinformatics2010.org","http://www.neuroinformatics2010.org/news/images/Neuroinformatics_2010_abstract_book_Web.pdf#page=5","http://scholar.google.com/scholar?cluster=14384176374206292934&hl=en&num=20&as_sdt=0,5",550,"2014-08-04",""
0,"…, C Saxinger, R Biddle, R Kikinis…","ME Outbreak at Lake Tahoe–Worldwide Epidemic Has Begun",1992,"Annals of Internal …","c4jrme.110mb.com","","http://scholar.google.com/scholar?q=related:We2lpTz5tBkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",551,"2014-08-04","HTML"
0,"JF Verhey, J Wisser, SK Warfield, J Rexilius, R Kikinis","Non-rigid Registration of a 3D Ultrasound and a MR Image Data Set of the Female Pelvic Floor",0,"hcp.obgyn.net","","","http://scholar.google.com/scholar?q=related:GXchpo0m354J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",552,"2014-08-04","HTML"
0,"R Kikinis","Surface Rendering versus Volume Rendering in Medical Imaging: Techniques and Applications",0,"cvc.cs.sunysb.edu","","","http://scholar.google.com/scholar?cluster=6349778325842141118&hl=en&num=20&as_sdt=0,5",553,"2014-08-04","PDF"
0,"…, J Ellsmere, R Kikinis…","LNCS 2879: MICCAI 2003 Proceedings, Part II-Interventional Imaging-Freehand Ultrasound Reconstruction Based on ROI Prior Modeling and Normalized …",2003,"Lecture Notes in …","Berlin: Springer-Verlag, 1973-","","",554,"2014-08-04","CITATION"
0,"S Arditi, R Hadar, D Kikinis, EG Powell","Apparatuses and methods to reduce safety risks associated with photovoltaic systems",2011,"US Patent 7,884,278","Google Patents","http://www.google.com/patents/US7884278","http://scholar.google.com/scholar?q=related:svHcUbGVQBMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",555,"2014-08-04",""
0,"…, J Alger, S Pujol, G Gerig, S Aylward, A Toga, R Kikinis","Connectome-level evaluation of neurodegeneration caused by traumatic brain injury",0,"ww4.aievolution.com","","","http://scholar.google.com/scholar?q=related:vmvYt3wsIuUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",556,"2014-08-04","HTML"
0,"R Kikinis, KH Höhne","Visualization in Biomedical Computing: 4th International Conference, VBC'96: Hamburg, Germany, September 22-25, 1996: Proceedings",1996,"","Springer","","",557,"2014-08-04","CITATION"
0,"R Kikinis","Surface Rendering versus Volume Rendering in Medical Imaging: Techniques and Applications Organizer Ramin Shahidi, Stanford University Medical …",1996,"… Proceedings of the... IEEE Conference on …","IEEE Computer Society Press","","",558,"2014-08-04","CITATION"
0,"…, CF Westin, R Kikinis…","Diffusion tractography of the fornix in male schizophrenic patients",2007,"BIOLOGICAL …","… INC 360 PARK AVE SOUTH, NEW …","","",559,"2014-08-04","CITATION"
0,"J Egger, T Kapur, C Nimsky, R Kikinis","Pituitary Adenoma Segmentation Using the Medical Image Computing Platform 3D Slicer",0,"janegger.de","","","http://scholar.google.com/scholar?q=related:ZcGrvKDytQUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",560,"2014-08-04","PDF"
0,"S Liu, W Cai, Y Song, S Pujol, R Kikinis…","Sparse auto-encoded hypo-metabolism patterns in Alzheimer's disease and mild cognitive impairment",2013,"Society of Nuclear …","Soc Nuclear Med","http://jnumedmtg.snmjournals.org/cgi/content/meeting_abstract/54/2_MeetingAbstracts/1807","",561,"2014-08-04",""
0,"…, V Magnotta, W Sibbitt, C Roldan, R Kikinis…","Frontiers: An automated method for segmenting white matter lesions through multi-level morphometric feature classification with application to lupus",2010,"Frontiers in Human …","","","http://scholar.google.com/scholar?q=related:mx8wxv9giwcJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",562,"2014-08-04","CITATION"
0,"ME Shenton, R Kikinis, FA Jolesz, S Pollak…","Temporal lobe abnormalities in schizophrenia",1993,"Schizophrenia …","Elsevier","","",563,"2014-08-04","CITATION"
0,"…, WM Wells III, GJ Ettinger, J Hiller, R Kikinis","Automatic Identification of Grey Matter Structures from MRI to",0,"","","","http://scholar.google.com/scholar?q=related:IbTxyLvDmeYJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",564,"2014-08-04","CITATION"
0,"…, PM Black, FA Jolesz, R Kikinis","LNCS 2878: MICCAI 2003 Proceedings, Part I-Interventional Registration-Diffusion Tensor and Functional MRI Fusion with Anatomical MRI for Image- …",2003,"Lecture Notes in …","scholar.harvard.edu","","",565,"2014-08-04","CITATION"
0,"…, PML Black, FA Jolesz, R Kikinis","Capturing Brain Deformation",2003,"Surgery Simulation and …","books.google.com","http://books.google.com/books?hl=en&lr=&id=I50DB1GoweoC&oi=fnd&pg=PA203&dq=Ron+Kikinis&ots=X46JpFQZeL&sig=zS4baWCfKHNKeG8sZTmHz7bX0yY","http://scholar.google.com/scholar?q=related:2B-By4juR8oJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",566,"2014-08-04",""
0,"R Kikinis, FA Jolesz","BOOK FORUM 1886",1993,"The British Journal of Psychiatry","Am Psychiatric Assoc","http://journals.psychiatryonline.org/data/Journals/AJP/3611/toc.ajp-150-12.pdf","http://scholar.google.com/scholar?cluster=14400451676738274261&hl=en&num=20&as_sdt=0,5",567,"2014-08-04",""
0,"S Arditi, R Hadar, D Kikinis, EG Powell","Apparatuses and Methods to Reduce Safety Risks Associated with Photovoltaic Systems",2010,"US Patent App. 12/948,614","Google Patents","http://www.google.com/patents/US20110061713","http://scholar.google.com/scholar?cluster=14756614715836180143&hl=en&num=20&as_sdt=0,5",568,"2014-08-04",""
0,"…, R McCarley, CF Westin, HJ Park, S Maier, R Kikinis…","JOURNAL OF PSYCHIATRIC RESEARCH",2005,"","pnl.bwh.harvard.edu","","http://scholar.google.com/scholar?q=related:yYit0Mfs65sJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",569,"2014-08-04","PDF"
0,"WMW IIIz, M Halle, R Kikinis, P Viola","Alignment and Tracking using Graphics Hardware",1996,"","Citeseer","","http://scholar.google.com/scholar?q=related:lCJN03XQUaQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",570,"2014-08-04","CITATION"
0,"…, W Hong, A Kaufman, K Kreeger, R Kikinis…","Committees and Reviewers Symposium Chair Program Committee Reviewers Roger Crawfis Wolfgang StraBer Ricardo Avila The Ohio State University …",2002,"At Head of Title Via ACM …","IEEE","","",571,"2014-08-04","CITATION"
0,"…, B Freisleben, AJ Golby, C Nimsky, R Kikinis","Capability of the Medical Image Computing Platform 3D Slicer for Glioblastoma Multiforme Segmentation in Magnetic Resonance Imaging (MRI) Data",0,"janegger.de","","","http://scholar.google.com/scholar?q=related:ASTG3iDKfawJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",572,"2014-08-04","PDF"
0,"…, MD Marisa Nucci, MD Eboo Versi, MD Ron Kikinis…","Magnetic resonance imaging based three-dimensional modeling of a complex vulvar tumor as a component of presurgical planning",0,"splweb.bwh.harvard.edu","","","http://scholar.google.com/scholar?q=related:ilxP4FQTMs4J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",573,"2014-08-04","PDF"
0,"R Kikinis, FA Jolesz","Multimodality Deformable Registration of Pre-and Intraoperative Images for MRI-Guided Brain Surgery",1998,"","Springer","http://www.springerlink.com/index/K7Q55KN6WG9BNGBM.pdf","http://scholar.google.com/scholar?q=related:y2kS4RxBU_QJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",574,"2014-08-04",""
0,"R Kikinis, RH Taylor","Distributed Modular Computer-Integrated Surgical Robotic Systems",0,"","","","http://scholar.google.com/scholar?q=related:X-7F6s1H7kgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",575,"2014-08-04","CITATION"
